dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
16 -12.8924 -30.1402 5.4435 2.8766 15.8555 6.1446 20.9833 44.3715 -102.5324 -23.2828
17 -2.6953 -30.0956 5.4435 2.8766 15.9294 6.1446 21.0074 44.3715 -102.5884 -23.2803
18 -10.7351 -30.0456 5.4435 2.8766 16.0074 6.1446 21.0331 44.3715 -102.6433 -23.2790
19 -8.3328 -29.9902 5.4435 2.8766 16.0895 6.1446 21.0601 44.3715 -102.6971 -23.2789
20 -11.5413 -29.9295 5.4435 2.8766 16.1756 6.1446 21.0886 44.3715 -102.7499 -23.2801
21 3.4820 -29.8637 5.4435 2.8766 16.2656 6.1446 21.1184 44.3715 -102.8016 -23.2824
22 -2.4523 -29.7930 5.4435 2.8766 16.3593 6.1446 21.1496 44.3715 -102.8522 -23.2859
23 -8.3697 -29.7174 5.4435 2.8766 16.4567 6.1446 21.1822 44.3715 -102.9018 -23.2907
24 -7.2923 -29.6372 5.4435 2.8766 16.5575 6.1446 21.2160 44.3715 -102.9504 -23.2966
25 -6.6064 -29.5526 5.4435 2.8766 16.6617 6.1446 21.2512 44.3715 -102.9980 -23.3037
26 -5.2113 -29.4636 5.4435 2.8766 16.7692 6.1446 21.2876 44.3715 -103.0446 -23.3120
27 -9.6622 -29.3704 5.4435 2.8766 16.8797 6.1446 21.3253 44.3715 -103.0902 -23.3214
28 -5.8831 -29.2733 5.4435 2.8766 16.9931 6.1446 21.3642 44.3715 -103.1348 -23.3320
29 -10.8538 -29.1724 5.4435 2.8766 17.1093 6.1446 21.4043 44.3715 -103.1784 -23.3438
30 -9.7047 -29.0678 5.4435 2.8766 17.2281 6.1446 21.4455 44.3715 -103.2211 -23.3566
31 -9.0708 -28.9598 5.4435 2.8766 17.3494 6.1446 21.4879 44.3715 -103.2628 -23.3706
32 -6.8470 -28.8486 5.4435 2.8766 17.4730 6.1446 21.5314 44.3715 -103.3035 -23.3857
33 -9.5811 -28.7343 5.4435 2.8766 17.5988 6.1446 21.5759 44.3715 -103.3433 -23.4019
34 -4.8992 -28.6171 5.4435 2.8766 17.7265 6.1446 21.6215 44.3715 -103.3822 -23.4191
35 -5.6649 -28.4973 5.4435 2.8766 17.8560 6.1446 21.6681 44.3715 -103.4202 -23.4374
36 -9.3779 -28.3750 5.4435 2.8766 17.9871 6.1446 21.7157 44.3715 -103.4572 -23.4568
37 -0.8448 -28.2504 5.4435 2.8766 18.1197 6.1446 21.7642 44.3715 -103.4933 -23.4772
38 -9.3329 -28.1237 5.4435 2.8766 18.2535 6.1446 21.8136 44.3715 -103.5285 -23.4985
39 -5.8850 -27.9951 5.4435 2.8766 18.3884 6.1446 21.8640 44.3715 -103.5629 -23.5208
40 -6.7124 -27.8649 5.4435 2.8766 18.5242 6.1446 21.9152 44.3715 -103.5963 -23.5441
41 -0.5181 -27.7331 5.4435 2.8766 18.6607 6.1446 21.9672 44.3715 -103.6289 -23.5683
42 -9.6793 -27.6001 5.4435 2.8766 18.7978 6.1446 22.0200 44.3715 -103.6606 -23.5935
43 -5.9193 -27.4660 5.4435 2.8766 18.9351 6.1446 22.0735 44.3715 -103.6914 -23.6195
44 -8.0907 -27.3310 5.4435 2.8766 19.0727 6.1446 22.1278 44.3715 -103.7214 -23.6463
45 -7.4400 -27.1953 5.4435 2.8766 19.2102 6.1446 22.1828 44.3715 -103.7505 -23.6740
