dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
-16 24.7584 2.8646 5.4435 2.8766 23.1137 6.1446 21.0331 44.3715 -100.1184 0.0000
-15 27.7235 2.6490 5.4435 2.8766 23.0183 6.1446 21.0074 44.3715 -100.2130 0.0000
-14 26.3348 2.4412 5.4435 2.8766 22.9281 6.1446 20.9833 44.3715 -100.3064 0.0000
-13 20.6479 2.2413 5.4435 2.8766 22.8430 6.1446 20.9606 44.3715 -100.3985 0.0000
-12 19.8229 2.0496 5.4435 2.8766 22.7634 6.1446 20.9394 44.3715 -100.4894 0.0000
-11 28.4508 1.8660 5.4435 2.8766 22.6892 6.1446 20.9197 44.3715 -100.5791 0.0000
-10 21.1122 1.6908 5.4435 2.8766 22.6205 6.1446 20.9015 44.3715 -100.6674 0.0000
-9 27.5118 1.5241 5.4435 2.8766 22.5576 6.1446 20.8848 44.3715 -100.7546 0.0000
-8 24.1017 1.3659 5.4435 2.8766 22.5003 6.1446 20.8697 44.3715 -100.8404 0.0000
-7 24.1596 1.2163 5.4435 2.8766 22.4489 6.1446 20.8562 44.3715 -100.9250 0.0000
-6 22.8532 1.0755 5.4435 2.8766 22.4034 6.1446 20.8442 44.3715 -101.0083 0.0000
-5 24.0831 0.9434 5.4435 2.8766 22.3638 6.1446 20.8338 44.3715 -101.0904 0.0000
-4 18.8480 0.8203 5.4435 2.8766 22.3302 6.1446 20.8250 44.3715 -101.1712 0.0000
-3 29.1412 0.7059 5.4435 2.8766 22.3027 6.1446 20.8178 44.3715 -101.2507 0.0000
-2 24.9725 0.6006 5.4435 2.8766 22.2812 6.1446 20.8121 44.3715 -101.3290 0.0000
-1 24.2606 0.5042 5.4435 2.8766 22.2659 6.1446 20.8081 44.3715 -101.4061 0.0000
0 28.8658 0.4167 5.4435 2.8766 22.2567 6.1446 20.8057 44.3715 -101.4819 0.0000
1 24.3388 0.3383 5.4435 2.8766 22.2536 6.1446 20.8049 44.3715 -101.5565 0.0000
2 17.3048 0.2688 5.4435 2.8766 22.2567 6.1446 20.8057 44.3715 -101.6298 0.0000
3 21.4250 0.2083 5.4435 2.8766 22.2659 6.1446 20.8081 44.3715 -101.7019 0.0000
4 20.7552 0.1568 5.4435 2.8766 22.2812 6.1446 20.8121 44.3715 -101.7728 0.0000
5 16.7821 0.1141 5.4435 2.8766 22.3027 6.1446 20.8178 44.3715 -101.8426 0.0000
6 24.6575 0.0804 5.4435 2.8766 22.3302 6.1446 20.8250 44.3715 -101.9111 0.0000
7 22.1192 0.0554 5.4435 2.8766 22.3638 6.1446 20.8338 44.3715 -101.9784 0.0000
8 13.8541 0.0393 5.4435 2.8766 22.4034 6.1446 20.8442 44.3715 -102.0445 0.0000
9 23.1767 0.0318 5.4435 2.8766 22.4489 6.1446 20.8562 44.3715 -102.1095 0.0000
10 15.3450 0.0330 5.4435 2.8766 22.5003 6.1446 20.8697 44.3715 -102.1733 0.0000
11 28.8786 0.0426 5.4435 2.8766 22.5576 6.1446 20.8848 44.3715 -102.2360 0.0000
12 26.2164 0.0607 5.4435 2.8766 22.6205 6.1446 20.9015 44.3715 -102.2975 0.0000
13 23.6670 0.0872 5.4435 2.8766 22.6892 6.1446 20.9197 44.3715 -102.3579 0.0000
14 19.8589 0.1218 5.4435 2.8766 22.7634 6.1446 20.9394 44.3715 -102.4172 0.0000
15 21.0089 0.1645 5.4435 2.8766 22.8430 6.1446 20.9606 44.3715 -102.4754 0.0000
16 19.1114 0.2152 5.4435 2.8766 22.9281 6.1446 20.9833 44.3715 -102.5324 0.0000
17 19.3348 0.2736 5.4435 2.8766 23.0183 6.1446 21.0074 44.3715 -102.5884 0.0000
18 21.0204 0.3397 5.4435 2.8766 23.1137 6.1446 21.0331 44.3715 -102.6433 0.0000
19 20.1096 0.4133 5.4435 2.8766 23.2141 6.1446 21.0601 44.3715 -102.6971 0.0000
20 21.7710 0.4943 5.4435 2.8766 23.3194 6.1446 21.0886 44.3715 -102.7498 0.0000
21 19.8028 0.5824 5.4435 2.8766 23.4293 6.1446 21.1184 44.3715 -102.8016 0.0000
22 26.7222 0.6774 5.4435 2.8766 23.5438 6.1446 21.1496 44.3715 -102.8522 0.0000
23 27.7704 0.7793 5.4435 2.8766 23.6627 6.1446 21.1822 44.3715 -102.9018 0.0000
24 18.3520 0.8877 5.4435 2.8766 23.7859 6.1446 21.2160 44.3715 -102.9504 0.0000
25 29.4697 1.0025 5.4435 2.8766 23.9131 6.1446 21.2512 44.3715 -102.9980 0.0000
26 25.7125 1.1235 5.4435 2.8766 24.0442 6.1446 21.2876 44.3715 -103.0446 0.0000
27 26.8107 1.2504 5.4435 2.8766 24.1790 6.1446 21.3253 44.3715 -103.0902 0.0000
28 24.4606 1.3830 5.4435 2.8766 24.3174 6.1446 21.3642 44.3715 -103.1348 0.0000
29 27.8340 1.5211 5.4435 2.8766 24.4590 6.1446 21.4043 44.3715 -103.1784 0.0000
30 25.3315 1.6645 5.4435 2.8766 24.6038 6.1446 21.4455 44.3715 -103.2211 0.0000
31 24.1348 1.8129 5.4435 2.8766 24.7515 6.1446 21.4879 44.3715 -103.2628 0.0000
32 18.3580 1.9660 5.4435 2.8766 24.9019 6.1446 21.5314 44.3715 -103.3035 0.0000
33 15.4163 2.1236 5.4435 2.8766 25.0548 6.1446 21.5759 44.3715 -103.3433 0.0000
34 23.3975 2.2855 5.4435 2.8766 25.2100 6.1446 21.6215 44.3715 -103.3822 0.0000
35 25.4047 2.4514 5.4435 2.8766 25.3672 6.1446 21.6681 44.3715 -103.4202 0.0000
36 21.0212 2.6209 5.4435 2.8766 25.5262 6.1446 21.7157 44.3715 -103.4572 0.0000
37 20.5600 2.7939 5.4435 2.8766 25.6868 6.1446 21.7642 44.3715 -103.4933 0.0000
38 29.8078 2.9701 5.4435 2.8766 25.8488 6.1446 21.8136 44.3715 -103.5285 0.0000
39 32.0779 3.1492 5.4435 2.8766 26.0118 6.1446 21.8640 44.3715 -103.5629 0.0000
40 20.0118 3.3308 5.4435 2.8766 26.1758 6.1446 21.9152 44.3715 -103.5963 0.0000
41 25.6116 3.5148 5.4435 2.8766 26.3403 6.1446 21.9672 44.3715 -103.6289 0.0000
42 27.9001 3.7008 5.4435 2.8766 26.5052 6.1446 22.0200 44.3715 -103.6606 0.0000
43 27.7096 3.8886 5.4435 2.8766 26.6703 6.1446 22.0735 44.3715 -103.6914 0.0000
44 28.0765 4.0778 5.4435 2.8766 26.8352 6.1446 22.1278 44.3715 -103.7214 0.0000
45 23.2846 4.2682 5.4435 2.8766 26.9997 6.1446 22.1828 44.3715 -103.7505 0.0000
46 23.2652 4.4595 5.4435 2.8766 27.1636 6.1446 22.2384 44.3715 -103.7788 0.0000
47 24.7271 4.6513 5.4435 2.8766 27.3266 6.1446 22.2947 44.3715 -103.8062 0.0000
48 28.4181 4.8434 5.4435 2.8766 27.4885 6.1446 22.3515 44.3715 -103.8328 0.0000
49 22.3285 5.0355 5.4435 2.8766 27.6490 6.1446 22.4090 44.3715 -103.8586 0.0000
50 28.9912 5.2274 5.4435 2.8766 27.8078 6.1446 22.4669 44.3715 -103.8836 0.0000
51 32.5161 5.4186 5.4435 2.8766 27.9648 6.1446 22.5254 44.3715 -103.9078 0.0000
52 23.7473 5.6090 5.4435 2.8766 28.1196 6.1446 22.5843 44.3715 -103.9311 0.0000
53 21.7090 5.7983 5.4435 2.8766 28.2721 6.1446 22.6437 44.3715 -103.9537 0.0000
54 27.5922 5.9861 5.4435 2.8766 28.4219 6.1446 22.7035 44.3715 -103.9754 0.0000
55 27.8209 6.1722 5.4435 2.8766 28.5688 6.1446 22.7636 44.3715 -103.9964 0.0000
56 28.2537 6.3564 5.4435 2.8766 28.7126 6.1446 22.8241 44.3715 -104.0166 0.0000
57 23.6822 6.5383 5.4435 2.8766 28.8531 6.1446 22.8850 44.3715 -104.0360 0.0000
58 29.8416 6.7177 5.4435 2.8766 28.9900 6.1446 22.9461 44.3715 -104.0547 0.0000
59 29.4885 6.8943 5.4435 2.8766 29.1231 6.1446 23.0075 44.3715 -104.0726 0.0000
60 32.0744 7.0679 5.4435 2.8766 29.2522 6.1446 23.0691 44.3715 -104.0897 0.0000
61 22.7275 7.2382 5.4435 2.8766 29.3771 6.1446 23.1309 44.3715 -104.1060 0.0000
62 33.3703 7.4050 5.4435 2.8766 29.4975 6.1446 23.1929 44.3715 -104.1216 0.0000
63 43.4650 7.5680 5.4435 2.8766 29.6133 6.1446 23.2550 44.3715 -104.1365 0.0000
64 30.2226 7.7271 5.4435 2.8766 29.7242 6.1446 23.3173 44.3715 -104.1506 0.0000
65 30.1757 7.8819 5.4435 2.8766 29.8301 6.1446 23.3796 44.3715 -104.1640 0.0000
66 29.1940 8.0324 5.4435 2.8766 29.9308 6.1446 23.4420 44.3715 -104.1767 0.0000
67 28.1839 8.1782 5.4435 2.8766 30.0260 6.1446 23.5045 44.3715 -104.1886 0.0000
68 28.4427 8.3191 5.4435 2.8766 30.1157 6.1446 23.5669 44.3715 -104.1998 0.0000
69 32.1526 8.4551 5.4435 2.8766 30.1997 6.1446 23.6294 44.3715 -104.2102 0.0000
70 30.5633 8.5859 5.4435 2.8766 30.2778 6.1446 23.6918 44.3715 -104.2200 0.0000
71 27.4442 8.7113 5.4435 2.8766 30.3499 6.1446 23.7542 44.3715 -104.2290 0.0000
72 29.4901 8.8312 5.4435 2.8766 30.4159 6.1446 23.8165 44.3715 -104.2374 0.0000
73 30.7893 8.9454 5.4435 2.8766 30.4756 6.1446 23.8786 44.3715 -104.2450 0.0000
